,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
788,28,1,2,857,2,10,3,1,3,0,59,3,2,6,3,2,7909,3,0,13,3,4,0.0,10,4.0,4,8,7,1.0,7
789,44,0,2,1376,0,1,2,4,2,1,91,2,3,4,1,1,2326,2,0,14,3,4,1.0,24,1.0,3,18,6,3.0,6
790,33,1,2,654,2,5,3,5,4,1,34,2,3,2,4,0,21214,4,0,15,3,3,1.0,9,2.0,3,3,2,1.0,2
791,35,0,2,1204,1,4,3,2,4,1,86,3,3,7,1,2,10333,0,1,22,3,1,0.0,9,2.0,3,8,7,4.0,7
792,33,0,1,827,2,29,4,4,1,0,54,2,2,6,3,2,3129,1,0,22,3,2,0.0,14,4.0,3,13,7,3.0,8
793,28,1,2,895,2,15,2,5,1,1,50,3,1,8,3,0,22482,1,0,16,3,4,1.0,4,4.5,2,4,2,2.0,2
794,34,1,1,618,2,3,1,5,1,1,45,3,2,2,4,2,22266,0,0,17,3,3,0.0,7,1.0,2,6,2,0.0,4
795,37,1,2,309,1,10,4,5,4,0,88,2,2,7,4,0,24223,2,1,14,3,3,2.5,8,4.5,3,1,0,0.0,0
796,25,0,2,1219,2,4,1,2,4,1,32,3,1,8,4,1,4605,1,1,15,3,2,1.0,7,3.0,4,7,7,5.0,6
797,26,0,2,1330,2,21,3,4,1,1,37,3,1,8,3,0,19373,1,0,20,3,3,1.0,1,0.5,2,1,1,0.0,0
798,33,0,2,1017,2,25,3,4,1,1,55,2,1,6,2,2,2993,4,1,20,3,2,0.0,5,0.5,3,2,2,2.0,2
799,42,1,2,469,2,2,2,4,4,1,35,3,4,1,1,1,14399,0,0,17,3,4,1.0,23,3.0,3,18,6,7.5,7
800,28,0,1,1009,2,1,3,4,1,1,45,2,1,8,2,0,7160,1,0,15,3,1,2.0,1,2.0,3,1,0,0.0,0
801,50,0,1,959,1,1,4,1,4,1,81,3,2,7,3,2,17251,3,1,14,3,4,0.0,5,4.0,3,0,0,0.0,0
802,33,1,1,970,1,7,3,5,4,0,30,3,2,7,2,1,13401,0,0,17,3,3,1.0,4,3.0,3,3,2,0.0,2
803,34,1,0,697,2,3,4,5,3,1,40,2,1,6,4,1,22478,3,0,17,3,4,2.5,6,2.0,3,0,0,0.0,0
804,48,1,0,1262,2,1,4,4,1,1,35,4,4,1,4,2,16154,2,0,22,3,3,0.0,27,3.0,2,5,4,2.0,1
805,45,1,0,1050,1,9,4,5,2,0,65,2,2,7,3,1,17970,1,0,13,3,4,1.0,15,2.0,3,15,10,4.0,12
806,52,1,2,994,2,7,4,5,2,1,87,3,3,2,2,2,15322,7,0,19,3,4,0.0,18,4.0,3,8,6,4.0,0
807,38,1,2,770,1,10,4,3,3,1,73,2,3,7,3,0,5569,0,1,14,3,2,2.0,9,2.0,3,8,7,2.0,7
808,29,1,2,1107,2,28,4,5,3,0,93,3,1,6,4,0,26968,4,0,22,3,1,1.0,11,1.0,3,7,5,1.0,7
809,28,1,2,950,2,3,3,4,4,0,93,3,3,3,2,0,8039,0,0,17,3,2,2.5,10,3.0,2,9,7,1.0,7
810,46,1,2,406,1,3,1,3,1,1,52,3,4,1,3,1,15596,3,0,12,3,4,1.0,23,3.0,3,12,9,4.0,9
811,38,1,2,130,1,2,2,3,4,1,32,3,3,7,2,2,20619,7,0,16,3,3,0.0,10,2.0,3,1,0,0.0,0
812,43,1,1,1082,2,27,3,5,3,0,83,3,3,3,1,1,11535,8,0,11,3,3,1.0,18,1.0,3,8,7,0.0,1
813,39,0,1,203,2,2,3,5,1,1,84,3,4,2,4,0,13547,7,0,11,3,4,2.5,21,4.0,3,18,7,7.5,5
814,40,1,2,1308,2,14,3,4,3,1,44,2,5,0,3,2,17544,1,0,14,3,1,0.0,21,2.0,4,18,7,4.0,9
815,21,1,2,984,2,1,1,2,4,0,70,2,1,6,2,2,25326,1,1,11,3,3,0.0,2,4.5,4,2,2,2.0,2
816,39,1,0,439,2,9,3,5,3,1,70,3,2,8,2,2,8770,2,0,15,3,3,0.0,9,2.0,2,5,4,0.0,3
817,36,1,0,217,2,18,4,5,1,1,78,3,2,3,4,2,23238,2,0,20,3,1,0.0,18,0.5,3,11,9,0.0,9
818,31,1,1,793,1,20,3,5,3,1,67,4,1,5,4,1,21981,0,0,12,3,1,1.0,3,4.0,3,2,2,2.0,2
819,28,1,2,1451,2,2,1,5,1,1,67,2,1,6,2,1,19911,0,0,17,3,1,0.0,6,2.0,1,5,3,0.0,4
820,35,1,1,1182,1,11,2,3,4,1,54,3,2,7,4,0,18500,1,0,11,3,4,1.0,5,3.0,3,5,2,0.0,2
821,49,1,2,174,1,8,4,2,4,1,56,2,4,7,2,1,11879,6,0,17,3,2,1.0,22,3.0,3,9,8,2.0,3
822,34,1,1,1003,2,2,2,5,4,1,95,3,2,3,3,2,15834,2,0,11,3,4,0.0,5,3.0,2,3,2,0.0,2
823,29,1,1,490,2,10,3,5,4,0,61,3,1,6,2,0,17940,0,0,14,3,4,2.0,8,2.0,2,7,5,1.0,1
824,42,1,2,188,2,29,3,4,2,1,56,1,2,8,4,2,9558,4,0,19,3,1,0.0,16,3.0,3,1,0,0.0,0
825,29,1,2,718,2,8,1,4,2,1,79,2,2,3,4,1,17689,1,1,15,3,3,1.0,10,2.0,2,10,7,1.0,2
826,38,1,2,433,0,1,3,0,3,1,37,4,1,4,3,1,6004,1,0,13,3,4,1.0,7,2.0,4,7,6,5.0,0
827,28,1,1,773,2,6,3,5,3,1,39,2,1,6,3,0,22088,1,1,14,3,4,1.0,3,2.0,3,3,1,0.0,2
828,18,0,0,247,2,8,1,4,3,1,80,3,1,8,3,2,13556,1,0,12,3,4,0.0,0,0.5,3,0,0,0.0,0
829,33,0,2,603,1,9,4,3,1,0,77,3,2,7,1,2,18385,0,1,17,3,1,0.0,6,3.0,3,5,2,0.0,3
830,41,1,2,167,2,12,4,5,2,1,46,3,1,8,4,1,9051,3,1,11,3,1,1.0,6,4.0,3,1,0,0.0,0
831,31,0,1,874,2,15,3,4,3,1,72,3,1,8,3,1,6233,1,0,12,3,3,1.0,2,4.5,2,2,2,2.0,2
832,37,1,2,367,2,25,2,4,3,0,52,2,2,2,4,0,17171,7,0,13,3,3,2.0,9,2.0,3,6,2,1.0,3
833,27,1,2,199,2,6,3,5,4,1,55,2,1,6,3,1,7950,1,0,13,3,3,1.0,4,0.5,3,4,2,2.0,2
834,34,1,2,1400,1,9,1,5,2,0,70,3,2,7,3,1,5829,1,0,20,3,1,0.0,6,3.0,2,6,5,1.0,3
835,35,1,2,528,0,8,4,2,3,1,100,3,1,4,3,2,7108,1,0,17,3,2,0.0,6,2.0,1,5,4,1.0,4
836,29,0,2,408,1,23,1,5,4,0,45,2,3,7,1,1,11162,1,0,13,3,1,1.0,11,3.0,1,11,8,3.0,10
837,40,1,1,593,2,9,4,4,2,0,88,3,3,0,3,2,13782,2,0,17,3,3,0.0,20,3.0,2,18,7,2.0,13
838,42,0,1,481,1,12,3,5,3,1,44,3,4,7,1,2,2447,0,1,12,3,2,0.0,22,2.0,2,18,9,7.5,14
839,42,1,2,647,1,4,4,3,2,1,45,3,2,7,1,2,2253,7,0,13,3,4,0.0,9,3.0,4,6,4,1.0,5
840,35,1,2,982,2,1,4,4,4,1,58,2,1,8,3,1,16340,6,0,12,3,2,1.0,10,2.0,3,8,0,1.0,7
841,24,1,2,477,2,24,3,4,4,1,49,3,1,8,2,2,6409,8,0,22,3,4,0.0,6,2.0,3,4,3,1.0,2
842,28,0,2,1485,2,12,1,5,3,0,79,3,1,8,4,1,22955,1,1,11,3,4,0.0,1,4.0,2,1,1,0.0,0
843,26,1,2,1384,2,3,4,4,1,1,82,4,1,8,4,1,13421,1,0,22,3,2,1.0,8,2.0,3,8,7,0.0,7
844,30,1,2,852,1,10,3,3,3,1,72,2,2,7,3,1,2706,1,0,18,3,1,1.0,10,3.0,3,10,3,1.0,4
845,40,1,1,902,2,26,2,4,3,0,92,2,2,6,4,1,21203,3,1,13,3,4,1.0,16,3.0,1,1,1,0.0,0
846,35,1,2,819,2,2,3,5,3,1,44,2,3,3,2,0,19588,2,0,18,3,2,1.0,15,2.0,4,7,7,6.0,4
847,34,1,1,669,2,1,3,4,4,1,97,2,2,2,1,2,25755,0,0,20,3,3,0.0,14,3.0,3,13,9,4.0,9
848,35,1,1,636,2,4,4,1,4,1,47,2,1,8,4,1,26537,1,0,13,3,2,1.0,2,2.0,4,2,2,2.0,2
849,43,0,2,1372,1,9,3,3,1,0,85,1,2,7,3,2,9489,8,0,13,3,2,0.0,7,2.0,2,4,3,1.0,3
850,32,1,0,862,1,2,1,5,3,0,76,3,1,5,1,0,14947,1,0,12,3,3,2.5,1,3.0,3,1,0,0.0,0
851,56,1,2,718,2,4,4,2,4,0,92,3,5,1,1,0,18575,4,0,13,3,4,1.0,28,2.0,3,5,2,4.0,2
852,29,1,2,1401,2,6,1,4,2,0,54,3,1,8,4,1,26342,1,0,13,3,1,1.0,10,4.5,3,10,8,0.0,8
853,19,1,2,645,2,9,2,5,3,1,54,3,1,6,1,2,7172,1,0,25,3,3,0.0,1,4.0,3,1,1,0.0,0
854,45,1,2,1457,2,7,3,4,1,0,83,3,1,6,3,1,20100,4,1,19,3,3,1.0,7,2.0,2,3,2,0.0,2
855,37,1,2,977,2,1,3,5,4,0,56,2,2,3,4,1,9961,1,0,13,3,2,1.0,14,2.0,2,14,8,3.0,11
856,20,1,2,805,2,3,3,5,1,1,87,2,1,8,3,2,12828,1,0,12,3,1,0.0,2,2.0,2,2,2,1.0,2
857,44,0,2,1097,2,10,4,5,3,1,96,3,1,6,3,2,10826,1,1,11,3,3,0.0,6,4.0,3,6,4,0.0,2
858,53,1,2,1223,2,7,2,4,4,0,50,3,5,1,3,0,18640,3,0,18,3,2,1.0,26,4.5,3,7,7,4.0,7
859,29,1,2,942,2,15,1,5,2,0,69,1,1,6,4,1,26933,0,1,18,3,1,1.0,6,2.0,2,5,4,1.0,3
860,22,0,1,1256,2,3,4,5,3,1,48,2,1,6,4,1,4223,0,1,11,3,2,1.0,1,4.5,3,0,0,0.0,0
861,46,1,2,1402,1,2,3,3,3,0,69,3,4,1,1,1,24097,8,0,23,3,1,0.0,28,2.0,3,18,3,7.5,9
862,44,1,0,111,2,17,3,5,4,1,74,1,1,6,3,2,4279,2,0,13,3,4,0.0,6,3.0,3,0,0,0.0,0
863,33,1,2,147,0,2,3,0,2,1,99,3,1,4,3,1,8429,1,0,13,3,4,1.0,5,2.0,3,5,4,1.0,4
864,41,0,0,906,2,5,2,5,1,1,95,2,1,6,1,0,20293,6,0,17,3,1,1.0,5,2.0,1,1,0,0.0,0
865,30,1,2,1329,1,29,4,5,3,1,61,3,2,7,1,0,13192,8,0,19,3,3,2.5,8,3.0,3,4,3,0.0,3
866,40,1,1,1184,1,2,4,4,2,1,62,3,2,7,2,1,25440,5,0,12,3,4,2.5,5,2.0,3,0,0,0.0,0
867,50,1,1,1421,2,2,3,4,4,0,30,3,4,1,1,1,9490,2,0,22,3,3,1.0,10,3.0,3,2,2,2.0,2
868,28,1,2,1179,2,19,4,4,4,1,78,2,1,8,1,1,12449,1,0,12,3,3,2.5,6,2.0,3,6,5,3.0,3
869,46,1,2,1450,2,15,2,5,4,1,52,3,5,0,2,1,10849,5,0,11,3,1,1.0,25,2.0,3,4,2,0.0,3
870,35,1,2,1361,1,17,4,5,3,1,94,3,2,7,1,1,21026,3,1,15,3,4,2.5,15,2.0,3,7,7,1.0,7
871,24,0,2,984,2,17,2,5,4,0,97,3,1,8,2,1,3372,1,0,13,3,1,1.0,1,3.0,1,1,0,0.0,0
872,33,1,1,1146,1,25,3,4,2,0,82,3,2,7,3,1,4905,1,0,12,3,1,1.0,10,3.0,2,10,7,0.0,1
873,36,1,2,917,2,6,4,5,3,1,60,1,1,8,3,0,6865,1,0,14,3,3,1.0,7,4.0,3,7,7,1.0,7
874,30,1,2,853,2,7,4,5,3,1,49,3,2,8,3,0,11309,1,0,13,3,1,2.5,10,4.0,2,10,7,7.5,9
875,44,1,2,200,2,29,4,1,4,1,32,3,2,6,4,2,7744,1,0,25,3,2,0.0,20,3.0,3,18,11,7.5,3
876,20,1,2,654,1,21,3,3,3,1,43,4,1,5,4,2,5050,1,0,17,3,4,0.0,2,2.0,3,2,1,2.0,2
877,46,1,2,150,2,2,4,2,4,1,60,3,2,3,4,0,17433,2,0,11,3,3,1.0,12,3.0,2,6,3,1.0,4
878,42,1,0,179,0,2,5,4,4,1,79,4,2,4,1,1,12858,7,0,16,3,1,1.0,10,3.0,4,4,3,0.0,3
879,60,1,2,696,1,7,4,3,2,1,52,4,2,7,4,0,10893,0,1,18,3,2,1.0,12,3.0,3,11,7,1.0,9
880,32,1,1,116,2,13,3,1,3,0,77,2,1,8,2,1,7331,1,0,20,3,3,1.0,2,2.0,3,2,2,2.0,2
881,32,1,1,1316,2,2,2,5,4,0,38,3,2,6,3,2,2338,4,1,14,3,4,0.0,10,2.0,3,8,7,0.0,7
882,36,1,2,363,2,1,3,2,3,0,77,1,3,3,1,0,4235,2,1,21,3,3,1.0,17,2.0,3,7,7,7.0,7
883,33,1,2,117,2,9,3,4,1,1,60,3,1,6,4,1,6311,0,0,13,3,2,1.0,15,4.5,3,14,10,4.0,10
884,40,1,2,107,1,10,3,2,2,0,84,2,2,7,2,0,11591,7,0,12,3,2,1.0,7,2.0,4,5,1,1.0,3
885,25,1,2,1356,1,10,4,5,3,1,57,3,2,7,4,2,20623,0,0,14,3,2,0.0,5,4.0,3,4,3,1.0,1
886,30,1,2,1465,2,1,3,4,4,1,63,3,1,6,2,1,9369,0,1,21,3,1,1.0,12,2.0,3,11,9,5.0,7
887,42,1,1,458,2,26,5,4,1,0,60,3,3,0,1,1,23281,3,1,17,3,3,0.0,20,4.5,3,1,0,0.0,0
888,35,1,0,1212,1,8,2,3,3,0,78,2,3,7,4,1,13755,4,1,11,3,2,1.0,16,4.5,2,13,2,4.0,12
889,27,1,2,1103,2,14,3,5,1,1,42,3,1,6,1,1,14377,1,1,14,3,4,2.0,9,3.0,2,9,7,6.0,8
890,54,1,1,966,2,1,4,5,4,0,53,3,3,3,3,0,9659,7,0,17,3,1,1.0,10,2.0,1,5,4,1.0,4
891,44,1,2,1117,2,2,1,5,1,0,72,4,1,6,4,1,19982,1,0,13,3,4,1.0,10,4.5,3,10,5,7.0,7
892,19,0,0,504,2,10,3,4,1,0,96,2,1,6,2,2,6148,1,1,25,3,2,0.0,1,2.0,4,1,1,0.0,0
893,29,1,2,1010,2,1,3,5,1,0,97,3,1,6,4,0,5598,1,0,15,3,1,2.5,3,4.5,3,3,2,1.0,2
894,54,1,2,685,2,3,3,5,4,1,85,3,4,0,4,1,23474,3,0,14,3,1,0.0,10,2.0,3,10,9,0.0,9
895,31,1,2,1332,2,11,2,4,3,1,80,3,2,2,1,1,17089,1,1,12,3,4,0.0,6,2.0,2,6,5,0.0,1
896,31,1,2,1062,2,24,3,4,3,0,96,2,2,2,1,2,17198,1,0,19,3,2,0.0,10,2.0,3,10,9,1.0,8
897,59,1,2,326,1,3,3,5,3,0,48,2,2,7,4,2,16490,5,0,17,3,4,0.0,13,2.0,3,6,1,0.0,5
898,43,1,2,920,2,3,3,5,3,1,96,1,5,0,4,1,18625,3,0,14,3,2,1.0,25,2.0,3,8,7,0.0,7
899,49,1,2,1098,2,4,2,4,1,1,85,2,5,1,3,1,12124,2,0,13,3,3,1.0,23,2.0,4,1,0,0.0,0
900,36,1,1,469,2,3,3,2,3,1,46,3,1,6,2,1,9256,1,0,12,3,3,0.0,12,2.0,2,11,10,0.0,7
901,48,1,2,969,2,2,2,2,4,1,76,4,1,8,2,2,16620,5,0,11,3,3,0.0,7,4.0,2,1,0,0.0,0
902,27,1,2,1167,2,4,2,5,1,1,76,3,1,6,3,0,3208,1,0,11,3,2,2.5,5,2.0,3,5,3,0.0,3
903,29,1,2,1329,2,7,3,5,3,1,82,3,2,2,4,0,4204,1,1,11,3,2,2.0,6,2.0,3,6,0,1.0,0
904,48,1,2,715,2,1,3,5,4,1,76,2,5,0,4,2,8733,6,0,12,3,3,0.0,25,3.0,4,1,0,0.0,0
905,29,1,2,694,2,1,3,5,4,0,87,2,4,0,4,0,3423,3,0,14,3,2,2.0,9,2.0,2,7,7,1.0,7
906,34,1,2,1320,2,20,3,2,3,0,89,4,1,6,3,1,21643,0,0,17,3,4,0.0,2,4.5,2,1,0,0.0,0
907,44,1,2,1099,1,5,3,3,2,1,88,3,5,1,2,1,8751,7,0,11,3,3,1.0,26,4.5,3,18,9,3.0,10
908,33,1,2,536,1,10,5,3,4,1,82,4,3,7,3,0,21708,0,1,14,3,4,2.0,10,3.0,3,9,8,0.0,8
909,19,1,2,265,2,25,3,5,2,0,57,4,1,6,4,2,21221,1,1,12,3,4,0.0,1,2.0,3,1,0,0.0,1
910,23,1,2,373,2,1,2,5,4,1,47,3,1,6,3,1,16901,1,0,22,3,4,1.0,1,2.0,3,1,0,0.0,1
911,25,0,1,599,1,24,1,5,3,1,73,1,1,5,4,2,8040,1,1,14,3,4,0.0,1,4.0,3,1,0,1.0,0
912,26,1,2,583,2,4,2,5,3,1,53,3,1,6,4,2,9973,1,1,20,3,2,0.0,8,2.0,2,8,5,2.0,2
913,45,0,2,1449,1,2,3,3,1,0,94,1,5,1,2,2,2493,2,1,16,3,1,0.0,26,2.0,3,18,10,1.0,11
914,55,1,0,177,2,8,1,4,4,1,37,2,4,2,2,0,25592,1,1,15,3,4,1.0,10,3.0,3,18,9,7.5,0
915,21,0,1,251,2,10,2,5,1,0,45,2,1,8,3,2,25308,1,0,20,3,3,0.0,2,2.0,1,2,2,2.0,2
916,46,1,2,168,1,4,2,3,4,0,33,2,5,1,2,1,9946,2,0,14,3,3,1.0,26,2.0,3,11,4,0.0,8
917,34,1,2,131,1,2,3,3,3,0,86,3,2,7,1,2,6039,0,1,12,3,4,0.0,4,3.0,3,3,2,0.0,2
918,51,1,1,237,1,9,3,5,4,1,83,3,5,1,2,0,19196,4,1,24,3,1,1.0,10,4.5,2,18,10,7.5,10
919,59,1,2,1429,2,18,4,4,4,1,67,3,3,3,4,2,20002,6,0,12,3,4,0.0,25,4.5,2,9,7,5.0,4
920,34,1,1,135,2,19,3,4,3,0,46,3,2,8,2,0,22534,4,0,13,3,3,2.0,15,2.0,4,11,8,5.0,10
921,28,1,1,791,2,1,4,4,4,1,44,3,1,8,3,2,6842,0,1,11,3,3,0.0,5,2.0,2,4,2,0.0,2
922,44,1,2,1199,2,4,2,5,3,1,92,4,5,1,1,0,17477,1,0,14,3,4,2.0,26,4.0,2,18,9,7.5,13
923,34,1,1,648,0,11,3,5,3,1,56,2,2,4,2,1,21833,4,0,11,3,4,2.0,14,4.5,4,10,9,1.0,8
924,35,1,2,735,2,6,1,5,3,1,66,3,1,6,3,1,6020,0,1,14,3,4,0.0,4,3.0,3,3,2,2.0,2
925,42,1,2,603,2,7,4,4,2,0,78,4,2,6,2,1,5628,6,1,16,3,4,0.0,18,2.0,3,1,0,0.0,0
926,43,1,2,531,1,4,4,3,4,0,56,2,3,7,4,2,20364,3,0,14,3,4,0.0,23,3.0,4,18,7,7.5,3
927,36,1,2,429,2,2,4,5,3,0,53,3,2,3,2,2,2323,2,1,11,3,4,0.0,18,2.0,3,16,14,5.0,12
928,44,0,2,621,2,15,3,4,1,0,73,3,3,2,4,1,14075,1,0,11,3,4,1.0,10,2.0,3,10,7,0.0,5
929,28,1,1,193,2,2,3,5,4,1,52,2,1,8,4,1,14222,1,1,12,3,2,1.0,2,2.0,3,2,2,2.0,2
930,51,1,1,968,2,6,2,4,2,0,40,2,1,8,3,2,4257,0,0,14,3,2,0.0,8,4.5,2,7,0,7.0,7
931,30,1,0,879,2,9,2,4,3,0,72,3,2,3,3,2,12858,7,1,18,3,3,0.0,10,3.0,3,8,4,1.0,7
932,29,0,2,806,2,7,3,2,2,0,39,3,1,8,3,0,17285,3,1,13,3,1,2.0,10,2.0,3,7,7,7.0,7
933,28,1,2,640,2,1,3,2,4,1,84,3,1,6,1,2,4732,2,0,11,3,2,0.0,5,2.0,2,3,2,1.0,2
934,25,1,2,266,2,1,3,4,4,0,40,3,1,6,2,2,18830,1,0,18,3,4,0.0,2,3.0,2,2,2,2.0,1
935,32,1,2,604,1,8,3,4,3,1,56,4,2,7,4,1,11693,1,0,15,3,3,2.0,10,4.0,4,10,7,0.0,8
936,45,1,1,364,2,25,3,4,2,0,83,3,5,1,2,2,13035,3,0,22,3,3,0.0,22,4.0,3,0,0,0.0,0
937,39,1,2,412,2,13,4,4,3,0,94,2,4,1,2,0,17334,6,1,13,3,4,2.0,21,4.0,3,18,9,7.5,2
938,58,1,2,848,2,23,4,5,1,1,88,3,1,6,3,0,26076,1,0,12,3,4,2.0,2,3.0,3,2,2,2.0,2
939,32,0,2,1089,2,7,2,5,4,1,79,3,2,8,3,1,22845,1,0,18,3,1,1.0,10,3.0,3,10,4,1.0,1
940,39,0,2,360,2,23,3,4,3,1,93,3,1,6,1,2,22154,0,0,13,3,1,0.0,6,2.0,3,5,2,0.0,3
941,30,1,2,1138,2,6,3,2,1,0,48,2,2,8,4,1,23631,0,0,12,3,1,1.0,10,4.5,3,9,2,6.0,7
942,36,1,2,325,2,10,4,2,4,0,63,3,3,2,3,1,5747,3,0,12,3,1,0.0,10,0.5,3,7,7,1.0,7
943,46,1,2,991,0,1,2,5,4,0,44,3,1,4,1,2,22957,6,0,12,3,3,0.0,10,3.0,4,7,6,5.0,7
944,28,1,0,1476,2,1,3,5,3,0,55,1,2,8,4,1,16392,0,0,11,3,1,2.5,10,4.5,3,9,8,7.0,5
945,50,1,2,1322,2,28,3,5,4,0,43,3,4,0,1,1,22422,4,1,11,3,2,0.0,25,2.0,3,3,2,1.0,2
946,40,0,2,299,1,25,4,3,4,1,57,2,3,7,2,2,17235,2,1,12,3,3,0.0,9,2.0,3,5,4,1.0,0
947,52,0,2,1030,1,5,3,5,2,1,64,3,3,7,2,2,21534,2,1,19,3,3,0.0,10,2.0,2,8,7,7.0,7
948,30,1,2,634,2,17,4,4,2,0,95,3,3,1,1,1,25927,1,1,23,3,4,2.0,9,2.0,3,9,1,0.0,8
949,39,1,2,524,2,18,2,5,1,1,32,3,2,3,3,2,13352,0,0,11,3,1,0.0,9,4.5,3,8,7,1.0,7
950,31,1,0,587,1,2,4,5,4,0,57,3,3,7,3,0,8935,1,1,19,3,1,1.0,10,4.5,2,10,8,7.5,6
951,41,1,0,256,1,10,2,4,3,1,40,1,2,7,2,2,22074,1,0,13,3,1,0.0,19,4.0,3,18,2,7.5,9
952,31,0,1,1060,1,1,3,5,4,0,54,3,1,5,2,2,8319,1,1,11,3,1,0.0,3,2.0,4,3,2,2.0,2
953,44,0,2,935,2,3,3,5,1,1,89,3,1,8,1,1,14669,4,0,12,3,3,0.0,10,4.0,4,3,2,1.0,2
954,42,1,0,495,2,2,1,5,3,1,37,3,4,1,3,1,26582,0,1,13,3,4,0.0,21,3.0,2,18,8,2.0,10
955,55,1,2,282,2,2,2,4,4,0,58,1,5,1,3,1,6992,4,0,14,3,4,1.0,23,4.5,3,18,9,7.5,11
956,56,1,2,206,0,8,4,5,4,1,99,3,5,1,2,2,4022,6,0,14,3,1,0.0,10,4.0,3,7,3,7.0,7
957,40,1,0,458,2,16,2,5,3,1,74,3,1,6,3,0,8532,2,0,16,3,2,1.0,6,0.5,3,4,2,0.0,0
958,34,1,2,943,2,9,3,5,4,1,86,3,3,2,4,0,5494,0,0,11,3,4,1.0,10,0.5,2,9,7,1.0,6
959,40,1,2,523,2,2,3,5,3,1,98,3,2,6,4,2,22455,1,0,13,3,3,0.0,9,4.0,3,9,8,7.5,8
960,41,1,1,1018,1,1,3,3,3,0,66,3,2,7,1,0,4297,0,0,17,3,4,1.0,10,2.0,3,9,3,1.0,7
961,35,1,1,482,2,4,4,5,3,1,87,3,2,6,3,2,2690,1,1,11,3,2,0.0,9,3.0,3,9,6,1.0,1
962,51,1,2,770,0,5,3,5,3,1,84,3,4,1,2,0,17588,1,1,11,3,2,1.0,10,2.0,3,18,9,0.0,10
963,38,1,2,1009,1,2,2,5,2,0,31,3,2,7,1,0,19461,3,0,15,3,4,1.0,11,3.0,3,7,7,1.0,7
964,34,1,2,507,1,15,2,4,3,0,66,3,2,7,1,2,23553,1,0,12,3,4,0.0,10,4.5,4,10,8,7.5,6
965,25,1,2,882,2,19,1,4,4,1,67,3,1,8,4,1,9075,3,0,11,3,3,2.5,7,4.5,2,3,2,1.0,2
966,58,0,2,601,2,7,4,4,3,0,53,2,3,3,1,1,12023,7,1,14,3,4,0.0,10,0.5,2,10,9,5.0,9
967,40,1,2,329,2,1,4,5,2,1,88,3,1,8,2,1,6762,3,0,22,3,3,1.0,7,3.0,3,4,2,0.0,3
968,36,1,1,607,1,7,3,3,1,0,83,4,2,7,1,1,2261,2,0,16,3,4,1.0,17,2.0,2,15,7,6.0,13
969,48,1,2,855,2,4,3,5,4,1,54,3,3,3,4,2,18706,1,0,11,3,3,0.0,11,2.0,3,10,9,0.0,8
970,27,1,2,1291,1,11,3,4,3,0,98,4,1,5,4,1,6527,8,0,14,3,2,1.0,5,4.0,3,1,0,0.0,0
971,51,1,2,1405,2,11,2,2,4,0,82,2,4,3,2,2,24439,3,0,16,3,2,0.0,10,1.0,2,5,2,0.0,3
972,18,1,0,1124,2,1,3,5,4,0,97,3,1,8,4,2,19305,1,0,15,3,3,0.0,0,4.5,4,0,0,0.0,0
973,35,1,2,817,2,1,3,4,4,0,60,2,2,8,4,1,10846,0,0,12,3,2,1.0,10,0.5,3,9,7,0.0,0
974,27,1,1,793,1,2,1,5,4,1,43,1,2,7,4,2,20392,3,0,20,3,2,0.0,8,3.0,3,6,2,0.0,0
975,55,0,2,267,1,13,4,3,1,1,85,4,4,7,3,2,9277,6,1,17,3,3,0.0,24,2.0,2,18,7,3.0,8
976,56,1,2,1369,2,23,3,5,4,1,68,3,4,3,2,1,18235,4,1,12,3,1,1.0,10,0.5,3,18,3,7.5,9
977,34,1,0,999,2,26,1,2,1,0,92,2,1,6,3,0,15891,1,0,20,3,3,2.5,5,2.0,3,5,4,0.0,0
978,40,1,2,1202,2,2,1,4,2,0,89,4,2,2,3,0,13888,5,0,20,3,2,2.5,15,0.5,3,12,11,7.5,8
979,34,1,2,285,2,29,3,4,2,1,86,3,2,8,3,1,17491,4,0,13,3,1,2.0,10,1.0,3,8,7,7.0,7
980,31,0,1,703,1,2,3,5,3,0,90,2,1,5,4,2,11882,7,0,14,3,3,0.0,3,3.0,4,1,0,0.0,0
981,35,0,1,662,1,18,4,3,4,0,67,3,2,7,3,1,23288,0,1,18,3,3,1.0,5,0.5,2,4,2,3.0,2
982,38,1,1,693,2,7,3,5,4,1,57,4,1,6,3,0,15748,1,0,11,3,4,2.5,4,2.0,3,4,2,0.0,3
983,34,1,2,404,2,2,4,2,3,0,98,3,2,2,4,2,6163,1,0,11,3,4,0.0,14,2.0,4,14,11,4.0,11
984,28,1,2,736,1,26,3,5,3,1,48,2,2,7,1,1,24232,1,0,11,3,3,1.0,5,0.5,3,5,3,0.0,4
985,31,0,2,330,2,22,4,4,4,1,98,3,2,3,3,1,21057,1,1,15,3,4,2.0,10,3.0,2,10,2,6.0,7
